Date,PriceArea,AvgPriceDKK,MinPriceDKK,MaxPriceDKK,StdPriceDKK,AvgPriceEUR,MinPriceEUR,MaxPriceEUR
2025-06-17,DE,631.2866680000001,-46.240002,1803.339966,514.3897049820495,84.64500079166667,-6.2,241.800003
2025-06-17,DK1,553.3865120833333,-19.09376,1151.07032,392.92181489010454,74.19541625000001,-2.56,154.330002
2025-06-17,DK2,459.65492112500004,-12.455695,1151.07032,376.4319800285204,61.628332916666665,-1.67,154.330002
2025-06-17,NO2,496.5651735833333,332.276168,694.386335,97.29919860629077,66.577083,44.549999,93.099998
2025-06-17,SE3,173.58415725,-6.488895,320.79007,113.97354432365334,23.27333341666667,-0.87,43.009998
2025-06-17,SE4,315.12472875,-11.03858,595.039123,218.84913351851068,42.250416125,-1.48,79.779999
2025-06-18,DE,595.3908374166666,-17.16,1307.680054,405.4467644008615,79.824583875,-2.3,175.320007
2025-06-18,DK1,525.8615449583334,-2.23755,898.003415,349.49625725957634,70.50500033333334,-0.3,120.400002
2025-06-18,DK2,428.9352279166667,-1.34253,856.981665,286.05662800001545,57.509583416666665,-0.18,114.900002
2025-06-18,NO2,483.74587491666665,57.355865,630.765345,175.3718283684086,64.85833275,7.69,84.57
2025-06-18,SE3,193.594689375,0.671265,308.558138,123.48574807012075,25.95624983333333,0.09,41.369999
2025-06-18,SE4,375.17498420833334,-0.74585,608.688192,245.9003282096067,50.301667125,-0.1,81.610001
2025-06-19,DE,417.85083154166665,-488.100006,1057.650024,526.3668056246844,56.022500916666665,-65.440002,141.800003
2025-06-19,DK1,443.1103966666667,-61.688411,1057.728762,404.7950165543208,59.403750583333334,-8.27,141.800003
2025-06-19,DK2,352.69124975,-23.273016,1057.728762,373.495403211304,47.28208408333333,-3.12,141.800003
2025-06-19,NO2,420.2010185,98.537353,670.441862,183.16756847427035,56.33250016666667,13.21,89.879997
2025-06-19,SE3,132.33419808333335,-23.795167,316.498099,132.7877192870082,17.74083333333333,-3.19,42.43
2025-06-19,SE4,266.8875351666666,-22.079528,650.525546,253.53169105669227,35.77916629166667,-2.96,87.209999
2025-06-20,DE,649.3645835,-7.46,1501.47998,436.3817918354146,87.05333375,-1.0,201.289993
